12:02	แสงอรุณ	@ชุน  ข้าวซ้อมมือปีใหม่มีมาแล้วค่ะ
10:09	Chunn	วันที่ 11-13 ม.ค. สวน 3 และ 13-21 ม.ค. สวน 9  กำหนดการยังเป็นอันนี้อยู่หรือเปล่าครับ?
12:28	TYPHOON	ขอลิงค์ ตารางค่ายปี62 หน่อยครับ ขอบคุณครับ @admin1 @Lah 
12:37	Lah	https://morkeaw-course2562.blogspot.com/2018/11/1.html?m=1
12:38	Lah	[Photo]
12:38	เอ๋ จาริณี	@ อบรมเชิงปฏิบัติการทำหินเทียม รุ่น 2
เจรริญธรรมพี่น้องจิตอาสาและผู้ที่เคยเข้าค่ายแพทย์วิถีธรรม
กำหนดจัดอบรมเชิงปฏิบัติการทำหินเทียม  เพื่อจัดสวนและตกแต่งภูมิทัศน์  
อาทิ  น้ำตก  ทางเดิน  กำแพง  และต้นไม้  ฯลฯ  เป็นต้น
วิทยากร : อาหินวัง
วันอบรม  :  14 – 15 มกราคม  2562
ณ ศูนย์การแพทย์วิถีธรรมตามแนวเศรษฐกิจพอเพียง  
สวนป่านาบุญ 9  ต.สระกระโจม  อ.ดอนเจดีย์  จ.สุพรรณบุรี
ท่านที่สนใจเข้ารับการอบรม  กรุณาลงชื่อในไลน์นี้
ขอบคุณค่ะ
หมายเหตุ : สอบถามข้อมูลเพิ่มเติม  
เอ๋ : 089 778 4974       กุ้ง : 092 265 0159
10:57	บัวสิ้นบุญ:แหม่มสวิส เข้าร่วมแชท
11:05	เอ๋ จาริณี	[Photo]
14:24	Treepop	[Photo]
14:24	Treepop	มีท่านใดดองแล้วเป็นสีแบบนี้ครับ
14:25	Treepop	ไม่ทราบเป็นเพราะอะไร
14:26	Treepop	มีส่วนผสม ปสว.+ มะขามป้อม
14:27	Treepop	หรือเป็นเพราะผมกินยา
14:29	บัวสิ้นบุญ:แหม่มสวิส	ยาก็คือยา
สีเป็นรองจากสรรพคุณ
ไม่ต้องกังวลค่ะ
14:40	Treepop	ขอบคุณครับ
15:46	เอ๋ จาริณี	[Photo]
16:11	Nittaya Leelawit	ดองแล้วสีออกขุ่นนิดๆ
16:12	Nittaya Leelawit	[Photo]
17:44	เอ๋ จาริณี	@ ขอแบ่งปันต้นเตยหอม
ท่านใดที่มีต้นเตยหอม  และพอแบ่งปันได้   
สวน ๙  อ.ดอนเจดีย์  จ.สุพรรณบุรี  
ต้องการขยายพื้นที่ปลูกเตยหอมจำนวนมาก
เพื่อใช้ทำสมุนไพรรูปแบบต่างๆและดื่มในการจัดค่ายสุขภาพค่ะ
ขออนุโมทนาบุญ /สาธุค่ะ
18:26	JINKJOE เข้าร่วมแชท
20:21	JINKJOE	สวัสดีค่ะ เป็นสะเก็ดเงินและธาลัสซีเมีย คุมอาหารมา 7 เดือน ไม่ใช้ยา ผื่นยุบหมดแล้วค่ะ ตอนนี้กำลังศึกษาเรื่องผักผลไม้ฤทธิ์เย็น-ร้อน ถ้าแข็งแรงกว่านี้จะไปเข้าค่ายค่ะ ตอนนี้ขอมาศึกษาด้วยคนนะคะ
21:26	บัวสิ้นบุญ:แหม่มสวิส	สาธุค่ะ 🙏
22:07	The Investors 2019 เข้าร่วมแชท
22:07	The Investors 2019	ให้กำไร  300% ต่อแพ็คเกจ 1-2.05 ต่อวัน ด้วย Ai Trad อบิทราจสกุลเงินคริบโต สร้างกำไรให้ทุกวัน ถอนได้ทุกวัน จ-ศ::ไม่จำกัดจำนวน 
  !!คนที่สนใจเข้าห้องนี้ครับ !!
https://line.me/ti/g2/AaEe0HtMjXXA6MrIkGPLC5nf_O4ziE_h7KqDELrdms1l6Elg_86IfaBl-DNWTCuh
Ai เทรดเรียวไทม์สร้างกำไรให้ 1 ถึง 2.5% ต่อวัน
ขออนุญาตแอดมินนะครับเผื่อมีท่านใดสนใจเรื่องการลงทุน
22:21	TYPHOON	@admin1 @Lah วันนี้มาชื่อใหม่ The Investors 2019 ลบและบล๊อกด้วยจร้าเวลา 22:07
22:33	pung_ng	.
2019/01/04(Fri)
24:16	Kanoon	@The Investors 2019  เก่งจริง ทำไมไม่ขายบ้านขายรถ มาเทรดล่ะ. งั้นขอดู Myfxbook ก่อนได้ไหม. 
24:17	Kanoon	รู้จักไหม Myfxbook
24:19	Kanoon	เอาตัวเองให้รอดก่อนเถอะ ของดีอย่างนี้ แนะนำญาติพี่น้องตัวเองจะดีกว่าไหม  อย่ามาหา lbในนี้เลย
24:20	Kanoon	สงสัยไม่มีปัญญาเทรดเอง ถึงต้องหาlb 
24:25	Kanoon	@The Investors 2019  รู้จักไหมกาละเทศะ. พ่อแม่เคยสั่งสอนไหม 
24:27	นางฟ้าใจดี	@The Investors 2019 ห้องนี้มีแต่ให้ความรู้ ช่วยเหลือเกื้อกูลกันในการบำบัด และรักษาโรค จากสมุนไพรจากธรรมชาติค่ะ ไม่มีการทำธุรกิจ หรือการหาผลประโยชน์ค่ะ
24:30	นางฟ้าใจดี	คนที่จะเชิญสมาชิกใหม่เข้ามาน่าจะบอกกฏระเบียบของกลุ่มให้เข้าใจด้วยนะคะ
24:38	Kanoon	พูดง่ายๆคือแชร์ลูกโซ่น่ะแหละ 
24:41	Kanoon	[Photo]
24:41	Kanoon	กดที่ชื่อ
24:42	Kanoon	[Photo]
24:42	Kanoon	แล้ว block
24:42	Kanoon	 ผมblock ไปแล้ว
24:44	Kanoon	ผมไม่ใช่admin นะครับ ขอถือวิสาสะ block นะครับ
2:36	The Investors 2019 ถูกลบจากสแควร์แล้ว
4:29	bento	สนใจคอร์สนี้ แต่ช่วงเวลานั้นไม่ว่าง ถ้ามีเปิดใหม่ กรุณาแจ้งด้วยค่ะ
6:47	ต่อ มักกะสัน เพื่อน😁	พี่สาวเวลานะจะไอเป็นประจำ ขอวิธีแนะนำแก้อาการ เบื้องต้นด้วยนะครับ
6:52	Somsri	พบวิธีลดการไอ ด้วย Vicks Vaporub และได้ผล 100% 
ใช้ยา Vicks Vaporub .. ทา..เพื่อช่วยลดอาการไอแบบ Amazing ! 
เป็นข้อมูล ที่ได้รับข้อความจากต่างประเทศที่ได้พบวิธีลดการไอ ด้วย Vicks Vaporub และได้ผล 100% …. ด้วยเนื้อหาโดยสรุป ดังนี้ 
มีการวิจัยจาก Canada Reserch Council พบว่า การทา Vick Vaporub ที่ใต้ฝ่าเท้าและสวมถุงเท้านอน จะลดการไอได้ผล 100% และถือเป็นการยืนยันจากผู้ที่เคยทดลองทั้งเด็ก และ ผู้ใหญ่ที่เวลานอนมีอาการไอและสามารถลดการไอได้อย่างอัศจรรย์ ( Amazing! ) 
ผมได้มาเหมือนกัน   ตอนแรกอ่านแล้วก็คิดว่า คงเป็นเรื่องส่งกันเล่นๆ   ผมเองยังส่งต่อให้เพื่อนๆเลย   และส่งให้คุณ 1000 ระยา ซึ่งเป็นอดีตพยาบาลด้วย เธอก็บอกว่า จะน่าเชื่อถือเหรอ ? 
จนเมื่อสัปดาห์ที่ผ่านมา   ผมไปบ้านคุณแม่ เจอน้องสาวหน้าตาอิดโรย   เธอบอกว่า นอนไม่หลับมาหลายคืนแล้ว ตั้งแต่เป็นหวัด หายไข้แล้ว แต่ยังไอไม่หยุด   โดยเฉพาะอย่างยิ่งเวลาล้มตัวลงนอน พอเคลิ้มๆจะหลับเป็นอันต้องตื่น เพราะจะระคายคอ ไอแล้วไออีก   
ผมนึกถึงเมล์ที่เคยได้รับ   เลยแนะนำไปว่า น้องลองเอาวิคทาที่เท้าแล้วใส่ถุงเท้านอนดูนะ   พี่ได้รับเมล์มายังไม่เคยลอง   ไม่รู้จะได้ผลหรือไม่   แต่ลองไปก็ไม่เสียหาย เธอก็บอกว่า กลางคืนทาวิคที่คอ ที่อก ที่จมูก ก็ไม่ได้ผล   ตกลงจะให้ทาที่เท้าเหรอ   เอ้าจะไปลองดู 
พอรุ่งเช้า 7 โมงเช้า เธอก็โทรเข้ามือถือผม บอกว่า พี่ๆๆๆ   ได้ผลจริงๆด้วย เมื่อคืนทาวิคที่ฝ่าเท้า ทาไปนวดไป แล้วใส่ถุงเท้านอน ปรากฏว่า หลับเป็นตายทั้งคืน ไม่มีอาการไออีกเลย 
ฮั่นแน่   ได้ผลจริงๆวุ้ย... 
จนเมื่อสองวันก่อนลูกสาวทำท่าจะเป็นหวัด ไอค่อกไอแค่ก เพราะไปว่ายน้ำมา   ก่อนนอน ไอจนพ่อกลัวจะไอแล้วอาเจียนตามประสาเด็ก เลยบอกลูกสาวว่า เอาเท้ามา จะทายาให้ก่อนนอน   แล้วก็เอาวิคทาที่เท้าทั้งสองข้าง นวดเบาๆ แล้วใส่ถุงเท้าให้เธอ   ตอนที่เธอเริ่มนอนก็ยังไอ อยู่เลย พอหลับสนิท ไม่ได้ยินเสียงไอจากเธออีกเลยจนเช้า 
เห็นว่า ได้ผลจริง จากคนใกล้ตัวที่ทดลองมาแล้ว เลยมาบอกต่อ   เผื่อว่า ใครมีอาการแบบนี้ หรือ มีลูก มีหลาน มีญาติ ไอตอนกลางคืน ก็ลองเอาไปใช้ดูนะครับ
พวกเราถ้าใครมีปัญหาดังกล่าวก็นำไปลองทำดู หากใช้ได้ผล....ช่วยแจ้งบอกคนอื่นๆด้วย ถือเป็นวิทยาทาน และ ช่วยให้คนหายป่วยจาก  การไอที่ทุกข์ทรมารจะได้ผลบุญอันยิ่งใหญ่ 
สุดท้าย ขอให้อาการที่เคยไอจงหายไป
การนอนไม่หลับหรือรู้สึกรำคาญเวลานอนไม่สามารถหลับต่อเนื่องก็จะหมดไป
ที่สำคัญบุตรหลานที่เคยต้องทนทุกข์กับการกินยาแก้ไออย่างต่อเนื่อง ( อาจมีผลข้างเคียงก็ทำให้ผู้ปกครองหมดกังวลทั้งเรื่องรายจ่าย และ ความปลอดภัยของผลข้างเคียงต่อเด็กๆ
อย่าลืม forward mail ดีๆ เช่นนี้ให้กับคนที่คุณรัก และ ห่วงใย เพื่อสังคมและพวกเราคนไทยทั่วประเทศครับ เพื่อโปรดทราบและนำไปลองปฏิบัติครับ 
7:15	Am-on	การไอบ่งบอกร่างกายมีสิ่งไม่สมดุลพยายามขับทิ้งซึ่งเป็นกลไกของร่างกายดูที่อาหารมื้อที่ผ่านมาว่าเอาอะไรเข้าร่างกายจะรักษาต้องเอาส่วนเกินนี้ออกไปมีหลายวิธีเช่น  กัวซา ดีท้อกซ์ออกแล้วจิบนำ้มะนาวของเปรี้ยวจะทำลายเสมหะให้สลายตัว
7:18	Am-on	การกดจุดเส้นลมปราณเป็นการระบายพิษทางระบบเส้นประสาทNerveจะช่วยให้หายเร็วขึ้น
7:19	Am-on	เส้นปอดอยู่ที่ข้อมือ  เปิดดูยา9เม็ดของแพทย์วิถีธรรมได้ของฟรีคะ่
7:20	Am-on	พึ่งตนให้ได้หมอที่ดีที่สุดคือตัวเราเอง
7:24	Am-on	จงมีจิตไม่หวั่นไหวอย่าโกรธอย่ารำคาญอย่ากลัวอย่าเร่งผลทำใจหายเมื่อไหร่ก็เมื่อน้ันใจเป็นสุขจะหายเร็วคะทุกอย่างอยู่ที่จิต
7:25	15_SIRIPORN	เจริญธรรมค่ะ อาการปวดท้องน้อย ปวดเอวเวลาไข่ตก ร่วมกับมีตกขาวมากขึ้นเป็น2-3วัน ช่วงนี้จะปวดเมื่อยตามร่างกายมากจะมีวิธีบรรเทาอย่างไรบ้างค่ะ
7:37	Pee2 เข้าร่วมแชท
7:44	Lah	@The Investors 2019 สวนช่องคลอดด้วยปสว
เคยทำมั้ยคะ
7:45	15_SIRIPORN	@Lah ไม่เคยค่ะ ทำยังงัย?
7:58	Am-on	@15_SIRIPORN ปรับสมดุลอาหารด้วยนะคะต้องหยุดอาหารส่วนเกินเช่นป้งๆนม ผลไม้หวาน ใช้ข้าว ผักต้มไ้วก่อนผักที่ช่วยสลายโรตีนคารโบไฮเดรตส่วนเกินคือหัวไชเท้า ขิงลองดูนะ
8:01	Am-on	แป้งๆคือขนมทุกชนิดจะก่อให้เกิดCystในร่างกายเกิดมูกเมือกด้วย
8:08	Lah	ทำdetox ทวาร เป็นมั้ยคะ
8:11	15_SIRIPORN	เป็นค่ะ
11:22	วานรหิมะ	กัวซา บริเวณแผ่นหลัง
11:34	วานรหิมะ	ดื่มน้ำสมุนไพร ย่านางเขียว วิธีทำ น้ำใบย่านางเขียว 5-10ใบล้าง ดื่ม ขยี้ หรือหั่นปั่นกับน้ำดื่ม แล้วกรองเอาน้ำมาดื่ม ปริมาณครึ่งถึงหนึ่งแก้ว
12:01	แพรว(พัชรมล)	อยากทราบวิธีทำ4คูณ100ค่ะ
ขอคำแนะนำด้วย
12:05	TYPHOON	น้ำปสว+น้ำสมุนไพรฤทธิ์เย็น(หรือน้ำกลั่นย่านาง) +น้ำถ่าน เวลาจะทานน้ำมันเขียว3หยด
12:07	TYPHOON	สัดส่วนก็ตามสะดวกครับ 
ถ้าใช้น้ำกลั่นย่านางจะประมาณ2-3ช้อนโต๊ะ 
12:26	15_SIRIPORN	[Sticker]
12:28	แพรว(พัชรมล)	ขอบคุณมากค่ะ
12:40	TYPHOON	วิธีทำน้ำถ่าน เอาน้ำเปล่า 1แก้ว ใส่ผงถ่าน1ช้อนชา ทิ้งไว้10-20นาที จะกรองผงถ่านออกหรือไม่ก็ได้ครับ ก็จะได้น้ำถ่าน @แพรว(พัชรมล) 
13:48	อรอนงค์	@Typhoon  วิธีทำ น้ำ 4 x 100  ส่วนผสม ของน้ำมันเขียว เราใช้ น้ำมันเขียว ซึ่งมีส่วนผสม ของพิมเสน  สามารถ ทานได้ไม๊คะ
13:49	JINKJOE	ปวดข้อเท้า เหมือนกล้ามเนื้อ อักเสบ สามารถดูแลได้ด้วยวิธีไหนบ้างคะ
13:55	ทรงกลด	เป็นการวิจัยทางการค้าครับ มันก็ได้ผลตามสมควร 
แต่...เป็นเคมีครับ
ท่านใดประสงค์ ตามแต่ความสบายใจครับ
   เราเน้น พึ่งตน ด้วยวิธีประหยัด เรียบง่าย ใช้สิ่งใกล้ตัว
หากบ้านเราไม่มีคงทุกข์มาก บางบ้านอยู่ไกลมาก หาซื้อลำบาก บางบ้านไม่มีเงินซื้อ คนเหล่านั้นจะเป็นทุกขํครับ
  เราน่าจะเน้นแนวทาง แพทย์วิถึธรรมครับ เรารัก ศรัทธา เชื่อมั่นหมอเขียวไม่ใช่หรือ กัวซา ประคบ พอกทา ด้วยสมุนไพรที่ถูกกัน การดีท็อก การหยอดหู ตา จมูก ด้วยสิ่งที่ถูกกันประหยัด เรียบง่าย  ผมว่าน่าจะเหมาะสมกว่าครับ 
    เราเชื่อว่าที่ท่านเสนอมานั้นได้ผลตามควรแก่เหตุ เราเคารพเหตุผลท่าน เพียงแต่...มันเสียตังและเราน่าจะให้เกียรติ กับหมอเขียวด้วยครับ
 หากสิ่งใดล่วงเกินท่านใด เราขอโทษ ขอน้อมรับด้วยยินดี และจะทำดีสืบไป
เจริญธรรมครับ   สาธุ....
13:59	ทรงกลด	ก่อนปวดข้อเท้า  ท่านทำอะไรครับ ที่ท่านทำแล้วท่านรู้ตัวว่าปวดครับ  และขอทราบจุดที่ปวดครับ  มันอาจเกิดจากภายใน  
แต่,โดยทั่วไป กัวซา พอกทาโยคะกดจุดลมปรานครับ
